0.,0.4
-0.25,0.4
-0.25,0.3
0.,0.3
0.,0.
1.,0.
1.,1.
0.,1.
0.,0.7
-0.25,0.7
-0.25,0.6
0.,0.6
-0.125,0.3
-0.125,0.4
-0.125,0.7
-0.125,0.6
0.18234132458632796,0.30255105103015256
-0.1875,0.4
-0.25,0.35
-0.13624999999999998,0.35
-0.0625,0.4
-0.1875,0.3
-0.011998361328124995,0.35
0.08263702601569835,0.3462697846899627
-0.0625,0.3
-0.19874999999999998,0.35
-0.0824258474576271,0.35
-0.1875,0.6
-0.0625,0.7
0.5,1.
0.6860952959377309,0.540008755243208
0.12380562415268033,0.5
0.08158491214209972,0.6499999999999999
0.41810518952468656,0.4061788509238364
0.07818723959608248,0.4298389628694922
0.04996498726830873,0.38643316249489057
0.12828075798852298,0.3906032220860464
0.21805442967029867,0.4490655482904179
0.18225857581205107,0.4058744406434074
0.41907024975196927,0.4666020175641459
0.16240481578813531,0.45875777435247556
0.20470633811999076,0.5370322588622244
0.,0.5
0.,0.45
0.04813933673350636,0.475
0.05652753143723576,0.55
0.132187242596689,0.5815414036499094
0.05376582773691468,0.6038313722490722
0.02652105369760273,0.6517133778243552
0.055553691977307945,0.6990858826904174
-0.0625,0.6
0.1555850309238306,0.7206891135582655
0.,0.85
-0.03125,0.651409626361982
0.,0.7749999999999999
0.3380572367711806,0.5568621759590886
0.15535629716283092,0.5379583889545894
0.28010360617299923,0.6800437462670705
0.15269819552671363,0.6496335045322481
0.07044378068943634,0.8875
0.21399801216673223,0.6096352427042707
0.21211226942118228,0.6828060869228318
0.25,1.
0.21475548416979318,0.7478652981049682
0.26858525572343783,0.5657531466756832
0.16510139248733144,0.7779729586206373
0.29363489148719646,0.485620734010307
0.31073423522719523,0.6192310362033867
0.4349585197390825,0.6364827503205199
0.3649573879777925,0.6846630790223682
0.3752793158335275,0.6103380528854827
0.4514662538949405,0.5176156365658741
0.42644904621849794,0.5747211755295497
0.583072908404618,0.5565170116681293
0.4810919095095805,0.5986595164295107
0.52507537415354,0.6993529067857315
0.48888326676361216,0.6552090188874483
0.4414375987371433,0.7310164434206441
0.04317518633949954,0.8125
0.054105886511448084,0.7563104433474579
0.24330101473078083,0.8509421350200522
0.1111567054432009,0.7564794530376032
0.24122175663928386,0.49757704124097196
0.5,0.
0.3544401853913081,0.46349849904930546
0.13738229364752017,0.3355695913246369
0.27672242162373933,0.3640138204497496
0.47688766806652033,0.4656785755474159
0.38831990157979807,0.5186241906769171
0.4401499796263577,0.10061298001205475
0.3186479942558288,0.7536721646290212
0.41691401145781476,0.6852083468934018
0.,0.925
0.11362328786620562,0.8287310919520492
0.1779995794876692,0.8425373088453653
0.2162887428159882,0.802931725248505
0.2654027342441928,0.7740096455924135
0.3175351227038075,0.8306276288033588
0.125,1.
0.6465114642905749,0.19042416314873883
0.3049403291711935,0.4220689245025452
0.3542351819082905,0.3622237074410099
0.38056605277737926,0.7451802513417288
0.4361103498825753,0.8460068059533106
0.42255735600565403,0.7877603446719978
0.5097901543396671,0.785272138228577
0.3780551338668827,0.8288152901393034
0.375,1.
0.3503171416535504,0.9139398675560925
0.2002485234147934,0.927556473784894
0.4980186481900967,0.5465351523824014
0.125,0.
0.3664634747007572,0.4128365578537497
0.25,0.
0.4918001722575415,0.7377524281444299
0.7387480226025737,0.6428837288085613
0.2934015155102251,0.8882295296332666
0.29783693251597343,0.9542636851042505
0.2536526330696677,0.924065441498099
0.0625,0.9625
0.1875,1.
0.13816872801592592,0.8983815569132563
0.1510032593948554,0.9517072719587123
0.6535428064265851,0.6715808203064695
0.31401833964059034,0.2998800465683123
0.2482473343021374,0.30454331812413216
0.4446448729801473,0.2597585101397168
0.2167439072395212,0.35617981586449143
0.4690217609263719,0.13331564904394708
0.3849897817235994,0.29824100157423106
0.3821668508237989,0.22838538333988836
0.4520490986804933,0.3367159959822096
0.2733839223040133,0.19292061879718458
